ID,MAX_US,O_LEVEL,OM_LEVEL,A_LEVEL_DIFF,A_SLOPE_TYPE,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_LAT,D_LONG,E_DISTANCE_MAP,E_TIME_MAP,D_TYPE,O_LANDMARK,O_LAT,O_LONG,A_DISTANCE_MAP,A_TIME_MAP,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B,VEHICLE
1672,1.489,836,900,64,rise,Nagasandra (green line),Mahakavi Kuvempu Road (green line),In METRO ,,,,,Work,Madanayakana halli,13.06352013,77.46232369,4.6,11,Home,12:55:00,Metro ,40,Dropped-off by friends/others ,15,3.5 km to 4 km ,8,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Employed,,0,3,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,1,8,1,4,0,8,1,4,1,1
25,2,893,926,-33,rise,Mahalakshmi (green line),Baiyappanahalli (purple line),"Ramurthinagar,gopalan arcade",13.01889456,77.68353854,5.6,16,Shopping,"Mahalaxmi,kurubruhalli",13.0026609,77.53183404,2.3,15,Home,08:30:00,Metro ,105,Ola/Uber car ,15,3.5 km to 4 km ,5,Ola/Uber car ,20,4.5 km to 5 km ,6,For access trip only ,,,No ,38,Very high crowding - All seats AND most standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Employed,"10,001 â€“ 25,000",0,0,0,0,0,10,-1,4,1,1,1,8,10,1,0,6,6,4,5,0
1666,-1.714,882,905,-23,fall,Mahakavi Kuvempu Road (green line),Jayanagar (green line),Electronic city ,,,,,Home,Malleswaram ,13.00542981,77.57033568,2.7,13,Shopping,13:00:00,Metro ,90,Dropped-off by friends/others ,15,3.5 km to 4 km ,7,Auto Rickshaw ,60,> 5 km ,5,For neither access nor egress trips ,,,No ,230,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,,1,1,0,0,"No, I will not use a bicycle. .",5,4,1,4,1,2,8,11,4,0,8,5,4,5,1
2256,-0.104,917,922,-5,fall,Sandal Soap Factory (green line),Indiranagar (purple line),Near krf,,,,,Work,Mattikere domino's ,13.03072475,77.56236239,2.7,15,Home,09:45:00,Metro ,50,Drove and parked a two-Wheeler ,15,3.5 km to 4 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1,2,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,8,1,4,0,3,1,4,1,1
548,-2.385,876,814,-61,fall,Mysore Road (purple line),Konanakunte Cross (green line),Konanakunte cross signal ,,,,,Work,"Mysore road,sunkdakatte",12.95737687,77.55325285,2.8,13,Home,08:45:00,Metro ,30,Two-Wheeler ,20,3.5 km to 4 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,47,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Employed,"10,001 â€“ 25,000",0,0,0,0,0,10,-1,2,1,1,1,8,1,4,1,3,1,4,1,0
2200,-4.178,872,814,-58,fall,Mysore Road (purple line),Mahatma Gandhi Road (purple line),Church Street ,,,,,Work,"Nagarbhavi, near Swathi restaurant ",12.97158848,77.50837822,5.7,15,Home,11:30:00,Metro ,50,Drove and parked a two-Wheeler ,10,3.5 km to 4 km ,6,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,3,8,1,1,1,3,1,4,1,1
2067,3.818,873,893,20,parabola,Vijayanagar (purple line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Central college ,,,,,School,Papreddy palya ,12.96949028,77.5018109,5.3,15,Home,11:50:00,Metro ,50,Dropped-off by friends/family members/others ,15,3.5 km to 4 km ,2,Walk ,4,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 â€“ 1,00,000",1,1,0,0,"No, I will not use a bicycle. .",15,4,3,1,1,1,8,1,1,1,8,1,4,1,1
806,-0.917,912,899,-13,fall,Jalahalli (green line),,Byappanahalli,,,,,Home,"Peenya 2nd stage,machine shop ",13.01030837,77.49794891,5.1,20,Work,16:30:00,Metro ,100,Auto Rickshaw ,20,3.5 km to 4 km ,10,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,300,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Metro ,36-45 yrs ,Trade,Employed,"25,001 â€“ 50,000",1,1,0,0,0,10,-1,1,2,1,3,8,1,1,1,5,1,4,1,1
345,-0.834,912,899,-13,fall,Jalahalli (green line),South End Circle (green line),"JP nagar,  RV college near, venkatesh temple ",,,,,Friend,"Peenya, dental hydraulics",13.02535637,77.52791903,2.6,10,Work,14:10:00,Metro + Bus ,50,Two-Wheeler ,10,3.5 km to 4 km ,7,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,5,10,No ,60,No crowding  - Most ,Male,,,Metro ,46-60 yrs ,10th,Employed,,0,1,0,0,0,10,-1,7,2,3,4,8,1,4,1,3,1,4,1,1
880,-0.917,912,899,-13,fall,Jalahalli (green line),Jalahalli ,"Whitefield,kadugodi, railway station ",,,,,Home,"Peenya,2nd stage",13.01030837,77.49794891,5.1,20,Work,11:15:00,Metro+local train,180,Two-Wheeler ,5,3.5 km to 4 km ,9,Train,60,> 5 km ,20,For access trip only ,5,15,No ,80,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,>2 Lakhs,1,3,0,0,0,10,-1,1,2,0,2,8,11,1,1,3,11,4,5,1
1156,-1.308,852,805,-47,fall,Rajarajeshwari Nagar (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Attibele,family mart",,,,,Home,"Rajajeshwari nagar ,shankmukha swamy temple",12.91260655,77.53158058,4.3,15,Shopping,14:30:00,Metro + Bus ,120,Car ,15,3.5 km to 4 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,5,No ,55,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Employed,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",10,4,1,4,3,1,8,1,4,1,4,1,4,1,1
1673,-2.278,943,905,-41,fall,Mahakavi Kuvempu Road (green line),National College (green line),Basvangudi,,,,,School,"Rajajinagar,Brahmins tatte idli ",13.00810636,77.56480262,1.9,15,Home,13:15:00,Metro + Bus ,60,Dropped-off by friends/others ,15,3.5 km to 4 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,4,13,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Student,,0,1,0,0,"No, I will not use a bicycle. .",5,4,3,1,3,1,8,1,4,0,8,1,4,1,1
605,-0.419,921,912,-9,fall,Goraguntepalya (green line),Indiranagar (purple line),Veg non veg shop,,,,,Shopping,Ramaiah college ,13.03181226,77.57011005,5,12,Home,13:30:00,Metro ,60,Auto Rickshaw ,10,3.5 km to 4 km ,6,Auto Rickshaw ,15,1.5 km to 2 km ,2,For neither access nor egress trips ,,,No ,200,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Employed,>2 Lakhs,2,2,1,0,0,10,-1,4,1,1,1,8,4,4,0,5,5,4,3,1
1151,-2.363,827,800,-27,fall,Rajarajeshwari Nagar (purple line),Indiranagar (purple line),"EGL TECH PARK, Near indra nagar",,,,,Work,"RR nagar, near JSS college ",12.9047868,77.50043976,4.8,15,Home,14:15:00,Metro ,90,Ola/Uber car ,15,3.5 km to 4 km ,8,Ola/Uber car ,20,4.5 km to 5 km ,5,For both access and egress trips ,,,Metro card ,150,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",10,2,2,1,1,2,8,10,3,0,6,6,4,5,1
2034,-1.3,919,905,-14,parabola,Krantivira Sangolli Rayanna Railway Station (purple line),Kengeri Bus Terminal (purple line),Anchepalya,,,,,Work,Sanki road,12.99976747,77.58387886,5.1,15,Work,15:20:00,Metro ,22,Auto Rickshaw ,10,3.5 km to 4 km ,8,Rapido/Uber moto/Ola App two-wheeler ,15,3 km to 3.5 km ,5,For both access and egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,2,2,1,1,8,7,3,1,5,7,4,4,1
89,0,939,939,0,flat,Sandal Soap Factory (green line),Mahatma Gandhi Road (purple line),Mg road,12.97476507,77.6092193,0.4,6,Shopping,Shivajinagar bus stop,12.98513976,77.60552937,8.5,25,Home,15:45:00,Metro ,30,Auto Rickshaw ,15,3.5 km to 4 km ,5,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,100,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Student,,0,0,0,0,0,10,-1,4,1,1,1,8,1,4,0,5,1,4,1,0
19,1.041,881,928,47,rise,Rashtreeya Vidyalaya Road (green line),Mahalakshmi (green line),Iskon temple rajajinagar,13.01034293,77.55108922,0.6,9,Social,Silk board bus stop,12.9197298,77.62234907,5.2,12,Shopping,10:30:00,Metro ,70,Two-Wheeler ,10,3.5 km to 4 km ,5,Walk ,7,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - Most ,Male,,,Metro ,18-25 yrs ,Graduate,Employed,"1,00,001 â€“ 2,00,000",0,1,0,0,0,10,-1,6,4,1,1,8,2,3,1,3,1,4,2,1
1559,-1.727,842,804,-38,hydrograph,Jnanabharathi (purple line),South End Circle (green line),Allen carrer institute ,,,,,School,"Ullal, near mangalore PU college ",12.95146672,77.49494409,4.9,10,Home,10:50:00,Metro ,45,Dropped-off by friends/others ,10,3.5 km to 4 km ,6,Walk ,15,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,0,2,0,0,"No, I will not use a bicycle. .",5,4,3,1,1,1,8,2,4,0,8,1,4,2,1
1302,0.588,879,904,25,rise,Dasarahalli (green line),Konanakunte Cross (green line),Srinidhi layout ,,,,,Home,"Acharya college, soladevanahalli",13.08432638,77.47520877,6.6,16,School,14:30:00,Metro ,120,Ola/Uber car ,15,4 km to 4.5 km ,10,Dropped-off by friends/others ,15,1.5 km to 2 km ,8,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,2,0,0,"No, I will not use a bicycle. .",5,4,1,3,1,1,9,4,4,1,6,8,5,3,1
2272,0.531,794,781,-13,fall,Kengeri (purple line),Yeshwanthpur (green line),Yelhanka ,,,,,Home,Acs college,12.89154339,77.46314623,3.4,10,School,11:10:00,Metro ,120,Auto Rickshaw ,10,4 km to 4.5 km ,5,Auto Rickshaw ,60,> 5 km ,10,For neither access nor egress trips ,,,Metro card ,94,No crowding  - 25-50% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"<=10,000",0,2,2,0,"No, I will not use a bicycle. .",15,4,1,3,1,2,9,11,4,0,5,5,5,5,1
2045,1.643,879,925,46,rise,Rajajinagar (green line),Nagasandra (green line),Nagasandra near ikea,13.04873303,77.49924895,0.24,4,Home,Al Bek dr rajkumar road,12.97789345,77.55301808,3.1,11,Restaurant,16:20:00,Metro ,50,Dropped-off by friends/family members/others ,10,4 km to 4.5 km ,7,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,5,1,1,9,1,3,0,8,1,5,1,1
1628,1.32,902,921,19,rise,Konanakunte Cross (green line),National College (green line),Shanti nagar main bus stop,,,,,Work,Anjanapura ,12.854643,77.55086701,5.9,11,Home,10:00:00,Metro ,60,Two-Wheeler ,5,4 km to 4.5 km ,8,Auto Rickshaw ,10,4 km to 4.5 km ,5,For neither access nor egress trips ,,,Metro card ,50,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,2,9,9,4,0,3,5,5,5,1
63,1.455,799,862,64,rise,Silk Institute (green line),Jalahalli (green line),Yellahanka near mother diary,13.08304029,77.54807718,7.6,20,Friend,Art of living ashram sil imstitute,12.82866465,77.51179524,5,10,Home,14:20:00,Metro ,70,Car ,15,4 km to 4.5 km ,5,Car ,20,> 5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,> 60 yrs ,Graduate,Unemployed,"1,00,001 â€“ 2,00,000",0,0,0,0,0,10,-1,7,1,1,5,9,11,4,1,4,4,5,5,0
2011,1.455,799,862,64,rise,Silk Institute (green line),Jayanagar (green line),Sarjapur ,,,,,Home,"Ashram, silk institute ",12.82866465,77.51179524,5,10,Social,12:33:00,Metro ,60,Auto Rickshaw ,15,4 km to 4.5 km ,9,Auto Rickshaw ,45,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,400,No crowding - Less than 25% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Postgraduate,Business,,0,0,0,0,"No, I will not use a bicycle. .",15,4,1,6,1,2,9,11,4,0,5,5,5,5,0
862,0.942,895,927,32,rise,Banashankari (green line),Purple line,Indiranagar pie international ,,,,,Work,Banashankari pi international ,12.92748299,77.5489261,3.7,15,Other,09:30:00,Metro ,120,Auto Rickshaw ,15,4 km to 4.5 km ,10,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,200,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,12th,Employed,"<=10,000",0,1,0,0,0,10,-1,2,8,1,1,9,1,4,1,5,1,5,1,1
2434,-1.75,935,906,-29,fall,Yelachenahalli (green line),Cubbon Park (purple line),MCC,,,,,School,Brigade millennium ,12.89093893,77.58517826,2,28,Home,10:40:00,Metro + Bus ,90,Walk ,30,4 km to 4.5 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,5,5,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,3,1,3,1,9,1,1,0,1,1,5,1,1
1232,1.35,912,908,-4,mixed,Jayaprakash Nagar (green line),Kengeri Bus Terminal (purple line),Kengeri satellite bus stand,,,,,Work,BTM 4th stage Bannergatta road,12.87888715,77.60384369,7,18,Home,10:30:00,Metro ,60,Two-Wheeler ,10,4 km to 4.5 km ,2,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 â€“ 1,00,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,2,9,2,3,1,3,1,5,2,1
1995,0.729,912,928,16,rise,Rashtreeya Vidyalaya Road (green line),Mahatma Gandhi Road (purple line),Commercial street ,,,,,Shopping,BTM layout ,12.91660102,77.61009131,3.8,15,Home,11:00:00,Metro ,90,Auto Rickshaw ,15,4 km to 4.5 km ,9,Auto Rickshaw ,10,2 km to 2.5 km ,5,For neither access nor egress trips ,,,No ,110,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,12th,Student,,2,0,0,0,"No, I will not use a bicycle. .",15,4,4,1,1,1,9,5,4,0,5,5,5,4,1
870,1.5,910,915,5,parabola,Banashankari (green line),Byapnahalli to kengeri ,"Pattengere, RV college",,,,,School,"Byapnahalli, kasturi nagar",13.00582708,77.66175807,2.4,8,Home,10:15:00,Metro ,40,Car ,15,4 km to 4.5 km ,8,Walk ,2,< 0.5 km ,,For access trip only ,,,Metro card ,40,No crowding  - 25-50% of seats occupied ,Male,,,Metro ,18-25 yrs ,12th,Student,,2,1,0,0,0,10,-1,3,1,1,1,9,1,1,1,4,1,5,1,1
2104,1.2,891,907,16,rise,Indiranagar (purple line),Goraguntepalya (green line),"Laggere,chamundeshwari temple ",,,,,Home,"Indiranagar,doobnalli",12.96719835,77.63984865,1.9,18,Work,18:30:00,Metro + Bus ,120,Drove and parked a car ,20,4 km to 4.5 km ,15,Walk ,10,1 km to 1.5 km ,,For both access and egress trips ,5,30,Metro card ,30,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,2,3,1,9,3,3,1,4,1,5,3,1
1136,0.818,911,908,-3,fall,Jayaprakash Nagar (green line),Attiguppe (purple line),Vijaynagar market ,,,,,Friend,"JP nagar, inchara hotel near",12.8960773,77.5803111,2.7,15,Home,11:40:00,Metro ,45,Auto Rickshaw ,15,4 km to 4.5 km ,20,Auto Rickshaw ,15,2.5 km to 3 km ,3,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,1,1,0,0,"No, I will not use a bicycle. .",10,4,7,1,1,2,9,6,4,0,5,5,5,4,1
1580,0.7,920,906,-14,fall,Konanakunte Cross (green line),Mahatma Gandhi Road (purple line),"Blossoms ,mg road",,,,,Shopping,"JP Nagar,brigade millenium ",12.89222871,77.58729491,2.2,15,Home,12:30:00,Metro ,55,Auto Rickshaw ,25,4 km to 4.5 km ,9,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,150,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,2,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,4,1,1,1,9,1,4,0,5,1,5,1,1
1585,-1.827,877,814,-63,fall,Mysore Road (purple line),Chickpet (green line),Chikpett ,,,,,Shopping,"Nagarbhavi, 4th main road, govindraj nagara",12.97835147,77.52568749,8.1,15,Home,13:15:00,Metro ,60,Ola/Uber car ,15,4 km to 4.5 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,26,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0,1,0,0,"No, I will not use a bicycle. .",5,4,4,1,1,2,9,1,1,0,6,1,5,1,1
1744,2.4,846,814,-32,fall,Mysore Road (purple line),Swami Vivekananda Road (purple line),"Mahadevpura, hp office",,,,,Work,"Nagarbhavi, annapurnashwari nagar police station ",12.96475998,77.5066225,4.5,16,Home,10:00:00,Metro + Bus ,90,Car ,20,4 km to 4.5 km ,3,Walk ,5,< 0.5 km ,,For access trip only ,2,20,Metro card ,75,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,>2 Lakhs,2,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,3,3,9,1,1,1,4,1,5,1,1
101,-1.334,910,895,-15,fall,Jalahalli (green line),Krishna Rajendra Market (green line),"Chamrajpet,kr market ",12.96454984,77.57691145,0.55,7,Home,"Peenya,Balaji nagar,",13.01694885,77.49424641,5.7,19,School,16:45:00,Metro ,60,Auto Rickshaw ,15,4 km to 4.5 km ,6,Walk ,10,< 0.5 km ,,For both access and egress trips ,,,Metro card ,60,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Doctorate,Employed,>2 Lakhs,0,1,1,0,0,10,-1,1,3,1,2,9,1,3,1,5,1,5,1,1
