,Unnamed: 0,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B
526,526,Magadi Road (purple line),Baiyappanahalli (purple line),Mahadevpura ,Work,Magadi road ,Home,11:45:00,Metro + Bus ,60,Walk ,10,0.5 to 1 km ,5,Walk ,8,1 km to 1.5 km ,,For neither access nor egress trips ,5.0,5.0,Metro card ,25,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"10,001 – 25,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,3,1,2,3,4,1,1,1,2,3
527,527,South End Circle (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Near Majestic ,Home,Jayanagar shopping complex ,Work,12:00:00,Metro ,40,Auto Rickshaw ,15,4 km to 4.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,50,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,1,9,2,4,0,5,1,5,2
528,528,South End Circle (green line),Magadi Road (purple line),Anjan theatre ,Home,Vijaya college ,Home,00:15:00,Metro ,30,Walk ,7,0.5 to 1 km ,7,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",15,4,1,1,1,1,2,2,4,0,1,1,2,2
529,529,South End Circle (green line),Chickpet (green line),City market near chikpete,Shopping,South end metro,Friend,12:15:00,Metro ,20,Walk ,5,< 0.5 km ,9,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,2.0,4,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,4,7,1,2,1,1,3,1,1,1,1,1
530,530,Whitefield - Kadugodi (purple line),National College (green line),"Basavagudi, VV purum ",Home,Kadugodi ,Work,12:00:00,Metro1 + Bus + Metro2 ,60,Walk ,25,2 km to 2.5 km ,2,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,3.0,2.0,No ,90,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Unemployed,,0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,5,1,5,3,3,1,1,1,4,3
531,531,South End Circle (green line),Sandal Soap Factory (green line),Orion,Shopping,"Jnanabharthi, Bangalore University ",Home,11:30:00,Bus + Metro ,50,Walk ,5,< 0.5 km ,7,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,3.0,8.0,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,4,4,1,2,1,1,1,4,0,1,1,1,1
532,532,Baiyappanahalli (purple line),Jayaprakash Nagar (green line),Jp nagar,Restaurant,Sg palya,Home,00:15:00,Metro ,30,Walk ,15,1.5 km to 2 km ,5,Walk ,7,< 0.5 km ,,For access trip only ,,,No ,50,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,5,1,1,2,4,1,1,1,1,1,3,1
533,533,South End Circle (green line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Hennur,Home,South end Vijaya college ,School,12:35:00,Metro + Bus ,90,Walk ,5,< 0.5 km ,9,Walk ,5,0.5 to 1 km ,,For both access and egress trips ,5.0,10.0,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,3,3,1,1,2,3,0,1,1,1,2
534,534,Jalahalli (green line),Kadugodi Tree Park (purple line),"Prashant layout, 1km from destination metro ",Home,"Balajinagar, TCS ion center",Other,10:30:00,Metro1 + Bus + Metro2 ,150,Auto Rickshaw ,20,> 5 km ,5,Walk ,3,< 0.5 km ,,For both access and egress trips ,5.0,5.0,Metro card ,85,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,8,5,1,11,1,3,1,5,1,5,1
535,535,South End Circle (green line),Lalbagh (green line),"Lalbagh,sushila main road",Home,Jaynagar 9th block,School,12:30:00,Bus + Metro ,40,Walk ,2,< 0.5 km ,3,Walk ,5,< 0.5 km ,,For both access and egress trips ,2.0,8.0,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,3,2,1,1,1,3,0,1,1,1,1
536,536,Krishnarajapuram - K.R.Puram (purple line),Sri Sathya Sai Hospital (purple line),Global axis tech park,Work,"Indiranagar, 17th cross D block",Home,12:15:00,Metro ,60,Ola/Uber car ,30,> 5 km ,5,Walk ,5,< 0.5 km ,,For egress trip only ,,,Metro card ,80,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,11,1,2,1,6,1,5,1
537,537,Trinity (purple line),Nagasandra (green line),Dasarahalli,Home,Trinity,Work,12:45:00,Metro ,25,Auto Rickshaw ,12,4 km to 4.5 km ,5,Drove and parked a two-Wheeler ,10,2.5 km to 3 km ,,For neither access nor egress trips ,,,No ,50,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,1,9,6,4,1,5,3,5,4
538,538,Trinity (purple line),Dasarahalli (green line),Dasarahalli,Home,"Church street, trinity",School,13:00:00,Metro + Bus ,35,Walk ,13,1 km to 1.5 km ,5,Walk ,8,< 0.5 km ,,For access trip only ,5.0,5.0,Metro card ,10,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,1,3,3,1,3,1,1,1,1,1,3,1
539,539,Krishnarajapuram - K.R.Puram (purple line),Whitefield - Kadugodi (purple line),Whitefield metro,Work,"Ramamurthi nagar, venkateshwara temple",Home,12:45:00,Bus + Metro ,60,Walk ,10,0.5 to 1 km ,5,Walk ,1,< 0.5 km ,,For neither access nor egress trips ,15.0,3.0,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Employed,"10,001 – 25,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,2,2,2,1,4,1,1,1,2,1
540,540,Sri Sathya Sai Hospital (purple line),Whitefield - Kadugodi (purple line),Kadogodi post office,School,Sri sathya sai hospital,Social,13:15:00,Metro ,25,Walk ,5,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For egress trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,3,6,1,1,1,1,2,1,1,1,1,1
541,541,Whitefield - Kadugodi (purple line),Pattandur Agrahara (purple line),"Shanthinikethan, 2km from destination metro",Shopping,"BPL layout, molex company",Home,12:30:00,Bus1 + Metro + Bus2 ,120,Walk ,10,0.5 to 1 km ,2,Walk ,1,< 0.5 km ,,For neither access nor egress trips ,3.0,5.0,No ,35,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,4,1,4,1,2,1,4,1,1,1,2,1
542,542,Whitefield - Kadugodi (purple line),Nallurhalli (purple line),"Vaidahi hospital, 5minutes from destination metro",Work,"Vrindavan layout, 10minutes from origin metro",Home,13:25:00,Metro ,30,Walk ,10,0.5 to 1 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Employed,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,2,1,4,1,1,1,2,1
543,543,Pattandur Agrahara (purple line),Krishnarajapuram - K.R.Puram (purple line),Tin factory,Home,ITPL tech park,Work,13:30:00,Metro ,30,Walk ,5,< 0.5 km ,5,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,2,1,1,1,2,4,1,1,1,1,2
544,544,Attiguppe (purple line),Kengeri (purple line),KENGERI ,Other,Attiguppe,Home,13:40:00,Metro ,15,Walk ,10,< 0.5 km ,5,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,,,No ,25,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Trade,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,8,1,1,3,1,1,4,1,1,1,1,1
545,545,Nallurhalli (purple line),Kengeri (purple line),"Rajarajeshwari college, 30minutes from kengeri metro in bus",Friend,"Hopeform, 800m from a alighting metro",Home,13:00:00,"Bus1,Metro1,Bus2, Metro2,Bus3",210,Walk ,10,0.5 to 1 km ,10,Walk ,20,1 km to 1.5 km ,,For both access and egress trips ,15.0,5.0,No ,111,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,7,1,0,1,2,3,3,1,1,1,2,3
546,546,Whitefield - Kadugodi (purple line),Pattandur Agrahara (purple line),ITPL,Work,Kadugodi ,Home,14:10:00,Metro ,30,Walk ,10,0.5 to 1 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,1,2,1,4,1,1,1,2,1
547,547,Kundalahalli (purple line),Kadugodi Tree Park (purple line),"Channasandra, near KFC",Home,"EPIP zone, igate, 200m from a alighting metro station ",Work,14:15:00,Metro ,30,Walk ,5,< 0.5 km ,6,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,18,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,>2 Lakhs,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,1,1,2,4,1,1,1,1,2
548,548,Pattanagere (purple line),Nagasandra (green line),Abbigere ,Home,"Rv college,  pattanagare",School,14:32:00,Metro ,60,Walk ,5,< 0.5 km ,8,Drove and parked a two-Wheeler ,15,4.5 km to 5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,3,1,1,1,10,4,1,1,3,1,5
549,549,Kadugodi Tree Park (purple line),Krishnarajapuram - K.R.Puram (purple line),A narayana pura,Work,"Whitefield, industrial area ",Work,13:30:00,Metro ,30,Walk ,20,1 km to 1.5 km ,2,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,No ,30,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Employed,"25,001 – 50,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,2,1,1,3,3,3,1,1,1,3,3
550,550,Rajarajeshwari Nagar (purple line),Baiyappanahalli (purple line),Sri satyasai,Home,Rajarajeswari nagar ,Work,14:20:00,"Bus, metro, bus, metro",90,Walk ,7,< 0.5 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,5.0,5.0,Metro card ,35,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",1.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,0,2,1,2,4,1,1,1,1,2
551,551,Krishnarajapuram - K.R.Puram (purple line),Garudacharapalya (purple line),Garudacharpalya,Work,"Marathalli, near marathalli bridge",Home,14:10:00,Bus + Metro ,30,Walk ,10,0.5 to 1 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,3.0,2.0,No ,30,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,2,1,2,1,4,1,1,1,2,1
552,552,Rajarajeshwari Nagar (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vidhan soudha,Work,Rr nagar,Home,14:30:00,Metro ,20,Drove and parked a two-Wheeler ,10,3 km to 3.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,35,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,7,2,4,1,3,1,4,2
553,553,Krishnarajapuram - K.R.Puram (purple line),Hopefarm Channasandra (purple line),Hopeform Whitefield ,Other,B narayanapura,Home,14:40:00,Metro ,20,Ola/Uber car ,5,1.5 km to 2 km ,3,Ola/Uber car ,10,1.5 km to 2 km ,3.0,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Business,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,8,1,1,2,4,4,4,1,6,6,3,3
554,554,Pattandur Agrahara (purple line),Whitefield - Kadugodi (purple line),Hoskote ,Home,Vaidehi hospital near,Work,14:52:00,Metro + Bus ,75,Walk ,10,< 0.5 km ,3,Walk ,30,1 km to 1.5 km ,,For egress trip only ,3.0,20.0,Ordinary Monthly Pass ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Employed,,0.0,2,0,0,"No, I will not use a bicycle. .",15,4,1,2,3,2,1,3,2,1,1,1,1,3
555,555,Chickpet (green line),Doddakallasandra (green line),Kanakpura road ,Home,Chickpete flower market ,Shopping,15:10:00,Metro ,45,Drove and parked a two-Wheeler ,5,< 0.5 km ,7,Dropped-off by friends/family members/others ,7,0.5 to 1 km ,0.0,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Daily,,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,4,1,3,1,2,4,0,3,8,1,2
556,556,Mahalakshmi (green line),Chickpet (green line),Chikpete ,Shopping,Rajajinagar 6th block,Work,15:15:00,Bus + Metro ,20,Walk ,5,< 0.5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,0.0,7.0,No ,40,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,4,2,2,1,1,1,4,0,1,1,1,1
557,557,Whitefield - Kadugodi (purple line),Krishnarajapuram - K.R.Puram (purple line),Manyata tech park,Work,Whitefield ,Home,15:02:00,Metro + Bus ,70,Dropped-off by friends/family members/others ,10,> 5 km ,5,Walk ,15,1 km to 1.5 km ,,For access trip only ,3.0,10.0,Metro card ,30,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",1.0,1,1,0,"No, I will not use a bicycle. .",15,4,2,1,3,3,11,3,1,1,8,1,5,3
558,558,Rajajinagar (green line),Mahatma Gandhi Road (purple line),Mg road,Shopping,Rajajinagar,Home,15:00:00,Bus + Metro ,50,Walk ,5,< 0.5 km ,5,Auto Rickshaw ,12,4 km to 4.5 km ,8.0,For neither access nor egress trips ,10.0,5.0,No ,120,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,4,4,1,2,1,1,9,4,1,1,5,1,5
559,559,Chickpet (green line),Baiyappanahalli (purple line),Whitefield ,Home,Chikepete ,Shopping,15:20:00,Metro + Bus ,90,Walk ,5,< 0.5 km ,7,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,5.0,5.0,No ,60,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Postgraduate,Employed,,1.0,1,1,0,"No, I will not use a bicycle. .",15,4,1,4,3,3,1,2,4,0,1,1,1,2
560,560,Chickpet (green line),Dasarahalli (green line),Chikkbanawar ,Home,"Chickpete, sudharshan silks ",Shopping,15:15:00,Metro + Bus ,45,Walk ,10,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For egress trip only ,3.0,5.0,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,4,3,1,2,2,2,0,1,1,2,2
561,561,Sri Sathya Sai Hospital (purple line),Vijayanagar (purple line),Vijaynagar ,Home,Satya sayi hospital ,Work,15:30:00,Metro1 + Bus + Metro2 ,100,Walk ,10,0.5 to 1 km ,3,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,3.0,1.0,Ordinary Monthly Pass ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,2,5,3,2,1,4,1,1,1,2,1
