,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M
594,Whitefield - Kadugodi (purple line),Banashankari (green line),"Elias nagar,  noorani masgeedh near",Home,Whitefield metro station near ,Work,12:22:00,Metro1 + Bus + Metro2 ,100,Walk ,2,< 0.5 km ,5,Drove and parked a two-Wheeler ,5,1.5 km to 2 km ,,For egress trip only ,2,2,No ,100,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,10th,Employed,,0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,5,2,1,2,4,1,1,3
595,Yeshwanthpur (green line),Pattanagere (purple line),Rv College ,Work,"Yeshwantpur railway station,Bidar through traim",Home,11:30:00,Metro ,50,Ola/Uber car ,5,< 0.5 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,50,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,46-60 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,4,1,1,1,1,6,1
596,Kadugodi Tree Park (purple line),Singayyanapalya (purple line),Near pheonix mall,Work,"Prashanth nagar, kadugodi tree park ",Home,12:15:00,Metro ,30,Walk ,10,0.5 to 1 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,28,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,1,3,1,1,1,1,1
597,Dasarahalli (green line),Pattanagere (purple line),Global village ,Work,"Bagalagunte,bonmill",Home,11:45:00,Metro ,60,Drove and parked a two-Wheeler ,15,1 km to 1.5 km ,10,Auto Rickshaw ,10,1.5 km to 2 km ,5,For both access and egress trips ,,,No ,90,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,2,1,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,4,2,3,1,3,5
598,Peenya Industry (green line),Mantri Square Sampige Road (green line),8th cross malleshwaram,Work,BBM package company ,Work,12:30:00,Metro ,20,Walk ,5,< 0.5 km ,10,Walk ,7,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Postgraduate,Employed,"25,001 – 50,000",1.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,1,4,1,3,3,1,1,1
599,Peenya Industry (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Central bank,Work,Indian bank,Other,12:30:00,Metro ,40,Walk ,20,1 km to 1.5 km ,9,Walk ,5,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,8,1,1,4,3,2,0,1,1
600,Peenya Industry (green line),Lalbagh (green line),Passport office ,Other,Peenya near to metro,Home,12:45:00,Metro ,90,Walk ,5,< 0.5 km ,8,Auto Rickshaw ,15,3.5 km to 4 km ,5,For neither access nor egress trips ,,,No ,90,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,46-60 yrs ,Postgraduate,Business,,,0,0,0,"No, I will not use a bicycle. .",15,3,8,1,1,4,1,9,1,1,1,5
601,Dasarahalli (green line),Garudacharapalya (purple line),"Wekan enterprises solutions, near alighting metro",Work,"Dasarahalli, near zeal badminton court",Home,23:30:00,Metro1 + Bus + Metro2 ,120,Walk ,2,< 0.5 km ,4,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,4,10,Metro card ,10,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,5,2,1,1,1,1,1,1
602,Krishnarajapuram - K.R.Puram (purple line),Nallurhalli (purple line),Vaidahi hospital,Other,"Pai layout, KR puram",Home,12:40:00,Metro ,60,Walk ,20,1.5 km to 2 km ,10,Walk ,20,1.5 km to 2 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,8,1,1,2,2,2,3,1,1,1
603,Mysore Road (purple line),Pattandur Agrahara (purple line),ITPL tech park,Work,"Kengunte circle, near Ambedkar engineering college ",Home,23:30:00,Metro1 + Bus + Metro2 ,115,Drove and parked a two-Wheeler ,20,4.5 km to 5 km ,10,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,5,0,Metro card ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,5,2,6,1,1,1,3,1
604,Peenya Industry (green line),Jayanagar (green line),Rajiv Gandhi hospital ,Work,Metro station ,Home,13:00:00,Metro ,45,Walk ,13,0.5 to 1 km ,7,Auto Rickshaw ,8,1.5 km to 2 km ,1,For neither access nor egress trips ,,,No ,45,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Unemployed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,3,3,2,1,0,1,5
605,Peenya Industry (green line),National College (green line),",bms college ",School,Near jalahalli ayippa temple,Home,13:00:00,Metro ,50,Dropped-off by friends/family members/others ,7,1.5 km to 2 km ,8,Auto Rickshaw ,5,2.5 km to 3 km ,5,For both access and egress trips ,,,Metro card ,20,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,3,1,1,1,2,7,3,0,8,5
606,Krishnarajapuram - K.R.Puram (purple line),Whitefield - Kadugodi (purple line),"Government degree college, 2km from a alighting metro station ",School,Near KR puram railway station,Home,12:55:00,"Bus1, Bus2, Metro",90,Walk ,5,< 0.5 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,5,4,Metro card ,15,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,3,1,0,1,1,3,1,1,1,1
607,Mysore Road (purple line),Yeshwanthpur (green line),Yeshwantpur railway station to madurai,Home,Pes college ,Friend,13:20:00,Bus + Metro ,70,Walk ,2,< 0.5 km ,15,Walk ,5,< 0.5 km ,,For access trip only ,5,3,Metro card ,5,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Postgraduate,Student,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,7,2,1,1,1,2,1,1,1
608,Peenya Industry (green line),Sandal Soap Factory (green line),"Bel road , ramaiah hospital ",School,Metro station ,Home,13:30:00,Metro ,30,Dropped-off by friends/family members/others ,5,0.5 to 1 km ,10,Auto Rickshaw ,15,> 5 km ,2,For both access and egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,,2.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,3,1,1,1,3,8,3,0,8,5
609,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Baiyappanahalli (purple line),B channa Sandra bus stop ,Home,"Msme , Rajajinagar ",Work,13:30:00,Metro ,40,Dropped-off by friends/family members/others ,5,0.5 to 1 km ,3,Dropped-off by friends/family members/others ,10,1.5 km to 2 km ,5,For both access and egress trips ,,,No ,33,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"1,00,001 – 2,00,000",1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,1,1,3,2,3,1,8,8
610,Whitefield - Kadugodi (purple line),Pattandur Agrahara (purple line),ITPL,Work,"Kadugodi, railway station backside ",Home,13:45:00,Metro ,25,Walk ,15,0.5 to 1 km ,2,Walk ,3,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,2,3,1,2,1,1,1
611,Kengeri (purple line),Whitefield - Kadugodi (purple line),"Krishna temple ,Kadugodi, 500m from alighting metro station q",Friend,"Kengeri, Rajajarajeshwari college and hospital ",Social,12:30:00,Metro1 + Bus + Metro2 ,120,Walk ,25,3 km to 3.5 km ,2,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,4,0,No ,103,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,12th,Student,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,7,6,5,2,5,3,1,1,1,1
612,Whitefield - Kadugodi (purple line),Krishnarajapuram - K.R.Puram (purple line),Near railway station KR purum ,Friend,Whitefield,Home,14:00:00,Metro ,50,Walk ,8,0.5 to 1 km ,5,Dropped-off by friends/family members/others ,20,2.5 km to 3 km ,1,For both access and egress trips ,,,No ,35,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,7,1,1,1,3,7,3,1,1,8
613,Rajajinagar (green line),Sri Sathya Sai Hospital (purple line),Global axis company near 5CS,Work,"Rajajinagar,  500m from Rajajinagar metro station ",Home,12:40:00,Metro1 + Bus + Metro2 ,100,Walk ,8,0.5 to 1 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,3,2,Metro card ,20,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,>2 Lakhs,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,5,1,3,1,2,1,1,1
614,Whitefield - Kadugodi (purple line),Seetharampalya (purple line),Pheonix mall ,Shopping,Poornaptagna housing society ,Home,14:12:00,Metro ,25,Walk ,10,0.5 to 1 km ,3,Walk ,3,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,4,1,1,1,3,1,2,1,1,1
615,Sri Sathya Sai Hospital (purple line),Whitefield - Kadugodi (purple line),Near kadugodi bus stop,Social,"Global axis, NEAR TCS ",Work,14:20:00,Metro ,35,Walk ,3,< 0.5 km ,10,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,Bus,18-25 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,6,2,1,1,1,1,1,1,1,1
616,Pattandur Agrahara (purple line),Krishnarajapuram - K.R.Puram (purple line),Manyata ,Work,Agrahara,Home,14:12:00,Metro + Bus ,60,Walk ,5,< 0.5 km ,3,Walk ,15,0.5 to 1 km ,,For both access and egress trips ,3,2,No ,50,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,3,2,1,3,3,1,1,1
617,Sri Sathya Sai Hospital (purple line),Dasarahalli (green line),"8th mile, dasarahalli ",Home,"Global axis,near infinite ",Work,14:20:00,Metro1 + Bus + Metro2 ,120,Walk ,5,< 0.5 km ,5,Walk ,10,0.5 to 1 km ,,For egress trip only ,5,12,Metro card ,10,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,5,2,1,3,4,1,1,1
618,Krishnarajapuram - K.R.Puram (purple line),Nallurhalli (purple line),Vaidehi hospital ,Other,Ayyappa nagar,Work,14:00:00,Metro ,25,Drove and parked a two-Wheeler ,20,3.5 km to 4 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,15,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,8,2,1,1,9,1,1,1,3,1
619,Trinity (purple line),"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)","Rajajinagar,RPA school ",Work,Mayo hall court ,Work,14:00:00,Metro ,45,Walk ,10,0.5 to 1 km ,9,Drove and parked a car ,12,1.5 km to 2 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"1,00,001 – 2,00,000",2.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,1,3,3,2,1,1,1,4
620,Whitefield - Kadugodi (purple line),Krishnarajapuram - K.R.Puram (purple line),Near KR puram railway station ,Friend,"Varthur, prestige lakeside apartment ",Home,14:00:00,Bus + Metro ,120,Walk ,15,1.5 km to 2 km ,15,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,2,8,No ,55,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,"Bus1,Bus2",26-35 yrs ,Graduate,Business,"25,001 – 50,000",0.0,1,0,0,"No, I will not use a bicycle. .",15,3,7,1,2,2,2,4,3,1,1,1
621,Sri Sathya Sai Hospital (purple line),Kadugodi Tree Park (purple line),Prashanth layout ,Home,Opposite to Satya sayi ,Work,14:30:00,Metro ,20,Walk ,10,< 0.5 km ,3,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,15,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,2,1,1,1,3,1,1,1,1
622,Rajajinagar (green line),Chickpet (green line),"Chickpete,sudharshan silks ",Shopping,"Rajajinagar,chord road ",Home,14:50:00,Metro ,30,Dropped-off by friends/family members/others ,4,0.5 to 1 km ,9,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,12th,Unemployed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,3,3,3,1,0,8,1
623,Rajajinagar (green line),Peenya (green line),Platinum city,Home,Near metro,Friend,14:45:00,Metro ,30,Walk ,3,< 0.5 km ,9,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Unemployed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,7,1,2,1,3,1,0,1,1
624,Kadugodi Tree Park (purple line),Sri Sathya Sai Hospital (purple line),"Globalaxis tech park,100m from alighting metro station ",Work,"Naganadanahalli, near DSR green fields",Home,14:28:00,Metro ,35,Rapido/Uber moto/Ola App two-wheeler ,15,3 km to 3.5 km ,4,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,51,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,Cycle,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,0,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,2,5,3,1,1,7,1
625,Rajajinagar (green line),Baiyappanahalli (purple line),Kardaspura,Home,TIDI academy ,School,14:30:00,Metro ,60,Walk ,7,0.5 to 1 km ,8,Drove and parked a two-Wheeler ,10,> 5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Business,,1.0,3,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,3,1,2,3,8,3,0,1,3
626,Rajajinagar (green line),National College (green line),Kempegowda swimming pool ,Home,Rajijnagar ,Other,14:30:00,Metro ,25,Walk ,10,0.5 to 1 km ,8,Dropped-off by friends/family members/others ,7,1 km to 1.5 km ,1,For egress trip only ,,,No ,25,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,8,1,1,3,4,4,0,1,8
